"Sites","TaxCode","Abundance","TaxonName","Taxon","Anemo","Auto","Entomo","Annual","Biennial","Perennial","Seasonnal","LFP","MinHeight","MaxHeight","BFP","Succu_ORDINAL","Spiki_ORDINAL","Hairy_ORDINAL","Clay","Silt","Sand","K2O","Mg","Na100g","K","Elev","X","Y"
"31","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.58,0.33,0.09,1.4,14.6,10.9,1.2,2,320,98
"31","sp18",3,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.58,0.33,0.09,1.4,14.6,10.9,1.2,2,320,98
"31","sp18",2,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.58,0.33,0.09,1.4,14.6,10.9,1.2,2,320,98
"31","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.58,0.33,0.09,1.4,14.6,10.9,1.2,2,320,98
"31","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.58,0.33,0.09,1.4,14.6,10.9,1.2,2,320,98
"31","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.58,0.33,0.09,1.4,14.6,10.9,1.2,2,320,98
"31","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.58,0.33,0.09,1.4,14.6,10.9,1.2,2,320,98
"31","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.58,0.33,0.09,1.4,14.6,10.9,1.2,2,320,98
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",1,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",1,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"32","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.33,0.34,0.33,1,15.3,4.1,0.7,2,299.4,137.6
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"33","sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.59,0.36,0.04,2.9,9,1.7,1.1,6,333.2,155.4
"34","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.36,0.4,0.25,0.3,10,1.4,0.6,4,318.4,132.8
"34","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.36,0.4,0.25,0.3,10,1.4,0.6,4,318.4,132.8
"34","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.36,0.4,0.25,0.3,10,1.4,0.6,4,318.4,132.8
"34","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.36,0.4,0.25,0.3,10,1.4,0.6,4,318.4,132.8
"34","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.36,0.4,0.25,0.3,10,1.4,0.6,4,318.4,132.8
"34","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.36,0.4,0.25,0.3,10,1.4,0.6,4,318.4,132.8
"34","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.36,0.4,0.25,0.3,10,1.4,0.6,4,318.4,132.8
"34","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.36,0.4,0.25,0.3,10,1.4,0.6,4,318.4,132.8
"34","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.36,0.4,0.25,0.3,10,1.4,0.6,4,318.4,132.8
"34","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.36,0.4,0.25,0.3,10,1.4,0.6,4,318.4,132.8
"34","sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.36,0.4,0.25,0.3,10,1.4,0.6,4,318.4,132.8
